PaymentData(id=3, limitBalance=90000, sex=2, education=2, marriage=2, age=34, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=29239, bill2=14027, bill3=13559, bill4=14331, bill5=14948, bill6=15549, payv1=1518, payv2=1500, payv3=1000, payv4=1000, payv5=1000, payv6=5000, defaultPaymentNextMonth=0)PaymentData(id=4, limitBalance=50000, sex=2, education=2, marriage=1, age=37, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=46990, bill2=48233, bill3=49291, bill4=28314, bill5=28959, bill6=29547, payv1=2000, payv2=2019, payv3=1200, payv4=1100, payv5=1069, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=5, limitBalance=50000, sex=1, education=2, marriage=1, age=57, pay0=-1, pay2=0, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=8617, bill2=5670, bill3=35835, bill4=20940, bill5=19146, bill6=19131, payv1=2000, payv2=36681, payv3=10000, payv4=9000, payv5=689, payv6=679, defaultPaymentNextMonth=0)
PaymentData(1778, 40000, 1, 3, 1, 43, 0, 0, 0, 0, 0, 0, 41094, 36554, 37568, 38314, 39141, 40231, 1611, 1625, 1371, 1444, 1765, 1283, 1)
PaymentData(1779, 50000, 1, 2, 2, 26, 0, 0, 0, 0, 0, 0, 27570, 28820, 29400, 5124, 6874, 7654, 2000, 1200, 1000, 2000, 1000, 1979, 0)
PaymentData(1780, 80000, 1, 3, 1, 48, 0, 0, 0, 0, 0, 0, 71515, 70287, 61892, 26779, 25464, 25993, 3679, 2305, 924, 1069, 1100, 1110, 0)
PaymentData(1782, 30000, 2, 3, 1, 48, 0, 0, 0, 0, 0, 0, 27947, 27035, 27876, 26640, 25896, 25481, 2000, 1800, 1500, 1500, 1500, 1500, 0)
PaymentData(1786, 220000, 1, 2, 1, 60, -1, -1, -1, -1, -1, -1, 1994, 1598, 6944, 7161, 1534, 11248, 1606, 6978, 7196, 1541, 11304, 483, 1)
PaymentData(1788, 280000, 2, 2, 2, 27, -1, 0, 0, 0, 2, 0, 82742, 153791, 85601, 108984, 105275, 117635, 10077, 27785, 30000, 23, 20000, 3406, 0)
PaymentData(1790, 110000, 1, 2, 2, 26, 0, 0, 0, 0, 0, 0, 106417, 103587, 56676, 47332, 45171, 47092, 9026, 6000, 2000, 2000, 3000, 4006, 0)
PaymentData(1791, 180000, 2, 1, 1, 44, 1, -1, -1, -1, -1, -1, 2788, 5646, 13647, 30848, 15520, 558, 5646, 13901, 30848, 15520, 558, 26733, 0)
PaymentData(1792, 200000, 2, 1, 2, 26, 0, 0, 0, 0, 0, 0, 18630, 15996, 16304, 14973, 20542, 15810, 1502, 1200, 300, 7000, 8000, 4000, 0)
PaymentData(1793, 390000, 2, 1, 2, 33, 0, 0, 0, 0, 0, 0, 85538, 79875, 82853, 82747, 44143, 38488, 3500, 4502, 3518, 2003, 3001, 3000, 0)
PaymentData(1794, 400000, 2, 1, 2, 29, -1, 0, 0, 0, 0, 0, 5154, 6016, 7056, 7310, 9943, 12849, 1060, 1100, 310, 3000, 3000, 6100, 0)
PaymentData(1795, 120000, 2, 3, 2, 37, -1, -1, -1, -1, -1, -1, 776, 1616, 776, 776, 776, 776, 1616, 776, 776, 776, 776, 776, 1)
PaymentData(1797, 280000, 1, 2, 1, 33, 0, 0, 0, 0, 0, 0, 207982, 196055, 182099, 185925, 188224, 186529, 8644, 6445, 15934, 7016, 6753, 6008, 0)
PaymentData(1798, 230000, 2, 1, 2, 27, 0, 0, 0, 0, 0, 0, 105217, 107857, 110177, 60137, 62035, 64034, 4326, 4533, 2337, 3035, 3034, 3101, 0)
PaymentData(1799, 280000, 2, 1, 1, 36, -1, -1, -1, -1, -1, -1, 21251, 33746, 8689, 41652, 9031, 14106, 33840, 8689, 41652, 9031, 14106, 6680, 0)
PaymentData(1800, 130000, 1, 3, 2, 28, 0, 0, 0, 0, 0, 0, 132258, 133781, 133834, 132336, 132614, 132208, 6900, 7000, 7000, 6000, 5500, 6000, 0)
PaymentData(1801, 160000, 2, 2, 1, 35, -1, -1, -1, -1, -1, -1, 776, 1172, 380, 776, 1172, 380, 1172, 380, 776, 1172, 380, 776, 1)
PaymentData(1802, 120000, 1, 3, 1, 47, -1, -1, -1, -1, -1, -1, 1051, 671, 291, 1051, 291, 671, 671, 291, 1051, 291, 671, 1051, 0)
PaymentData(1804, 20000, 2, 1, 2, 31, -2, -2, -2, -2, -2, -2, 264, 264, 2227, 1357, 1357, 4500, 264, 2227, 1357, 1357, 4500, 1357, 0)
PaymentData(1805, 450000, 1, 1, 2, 31, -1, -1, -1, -1, -1, -1, 10350, 3629, 3271, 6271, 2135, 2546, 3629, 3271, 6271, 2135, 2546, 4877, 1)
PaymentData(1806, 250000, 1, 2, 1, 30, -2, -2, -2, -2, -2, -2, 2419, 28965, 44179, 37145, 46733, 46963, 29062, 44385, 40682, 46873, 47104, 52448, 0)
PaymentData(1807, 100000, 2, 2, 1, 58, 0, 0, 0, 0, 0, 0, 101249, 101476, 94893, 101301, 101451, 99319, 3642, 4230, 10000, 3582, 5000, 4133, 0)
PaymentData(1808, 150000, 2, 2, 2, 27, 0, 0, 0, 0, 0, 0, 23165, 24515, 25592, 24949, 26846, 26908, 1723, 1800, 1100, 2300, 1000, 1300, 0)
PaymentData(1809, 140000, 1, 2, 2, 35, 0, 0, 0, 0, 0, 0, 101038, 66734, 64018, 64656, 65341, 66277, 4215, 3221, 2066, 1864, 1895, 1883, 0)
PaymentData(1810, 500000, 2, 1, 2, 46, -2, -1, -1, -1, -1, -1, 33332, 163500, 60560, 104734, 41018, 6258, 163500, 70160, 104734, 41018, 6258, 70356, 0)
PaymentData(1812, 50000, 1, 2, 2, 53, 0, 0, 0, 0, 0, 0, 18922, 19486, 19917, 20017, 20146, 20221, 1329, 1310, 680, 705, 728, 690, 0)
PaymentData(1813, 100000, 1, 2, 2, 39, 0, 0, 0, 0, 0, 0, 121895, 107315, 115214, 83649, 59993, 62813, 4500, 10000, 11000, 3000, 4000, 3000, 1)
PaymentData(1815, 150000, 2, 2, 2, 37, 0, 0, 0, 0, 0, 0, 86037, 84679, 82490, 78890, 75240, 75639, 5000, 5000, 4000, 3500, 3000, 4000, 0)
PaymentData(1816, 80000, 1, 1, 2, 23, 0, 0, 0, -1, 2, 2, 60130, 59744, 44031, 48089, 44789, 30423, 2550, 1848, 6084, 38, 4, 70, 0)
PaymentData(1822, 110000, 2, 1, 2, 29, 0, 0, 0, 0, 0, 0, 48088, 45980, 44231, 32489, 26354, 20221, 2000, 2010, 3000, 3000, 3000, 1000, 0)
PaymentData(1824, 200000, 2, 3, 2, 30, 0, 0, 0, 0, 0, 0, 185723, 166726, 160181, 161469, 104232, 151726, 8009, 6402, 6715, 4625, 50086, 5458, 0)
PaymentData(1825, 70000, 2, 3, 1, 23, 2, -1, -1, -1, -1, -1, 254, 2746, 1885, 2216, 1348, 29873, 6840, 1885, 2216, 1348, 29873, 1000, 0)
PaymentData(1828, 50000, 1, 3, 1, 32, 0, 0, 0, 0, 0, 0, 40992, 35215, 29156, 18891, 19443, 19478, 2026, 2021, 1000, 1001, 1000, 707, 0)
PaymentData(1829, 380000, 2, 2, 1, 39, -1, -1, 0, 0, 0, 0, 19261, 81961, 61189, 38875, 17876, 13313, 81975, 1480, 3000, 1000, 3000, 10024, 0)
PaymentData(1832, 270000, 1, 6, 2, 32, -2, -2, -2, -2, -2, -2, 24089, 51408, 27067, 40359, 51264, 34874, 52398, 27787, 40569, 53500, 35051, 120391, 0)
PaymentData(1833, 460000, 1, 1, 2, 32, 0, 0, 0, 0, 0, 0, 386437, 393742, 392625, 368365, 377858, 362132, 15000, 15000, 15000, 15000, 15000, 20000, 0)
PaymentData(1834, 60000, 1, 3, 2, 24, 0, 0, 0, 0, 2, 0, 58819, 59810, 56566, 30627, 30203, 28648, 3000, 1768, 3954, 1000, 1500, 1200, 0)
PaymentData(1837, 20000, 2, 1, 2, 22, 0, 0, 0, 0, 0, 0, 19760, 18570, 17604, 11973, 9517, 6799, 1376, 1383, 1000, 455, 1500, 2200, 0)
PaymentData(1838, 290000, 2, 2, 1, 40, 0, 0, 0, 0, 0, 0, 274558, 256910, 229566, 148812, 53157, 47998, 10700, 11014, 5800, 1820, 2000, 2000, 1)
PaymentData(1839, 110000, 2, 2, 2, 36, 0, 0, 0, 0, 0, 0, 116486, 105604, 96945, 74171, 70012, 62256, 4353, 3294, 5000, 8300, 5000, 5000, 0)
PaymentData(1841, 70000, 2, 2, 1, 31, 0, 0, 0, 0, 0, 0, 60058, 49647, 43968, 41127, 39137, 28712, 1834, 1608, 1559, 1630, 1300, 1000, 0)
PaymentData(1843, 80000, 2, 2, 2, 40, 0, 0, 0, 0, 0, 0, 78717, 75873, 68602, 54617, 55987, 53895, 3300, 3300, 2000, 2200, 2100, 1900, 0)
PaymentData(1844, 20000, 1, 1, 2, 41, -2, -2, 0, 0, 0, 0, 18803, 18376, 19342, 19081, 19799, 18718, 36147, 1281, 658, 1000, 1000, 760, 1)
PaymentData(1847, 50000, 1, 2, 3, 53, 0, 0, 0, 0, 0, 0, 34664, 17242, 18417, 18877, 18985, 18184, 1500, 1500, 1000, 800, 2000, 1000, 0)
PaymentData(1852, 310000, 2, 1, 2, 30, 0, 0, 0, 0, 0, 0, 304329, 292848, 279138, 252703, 248895, 244026, 14027, 16800, 11600, 11000, 10000, 30000, 0)
PaymentData(1853, 150000, 2, 1, 2, 33, 0, 0, 0, 0, 0, 0, 96066, 98277, 88202, 48179, 49426, 50534, 4400, 4000, 2000, 2000, 1900, 1700, 0)
PaymentData(1854, 200000, 2, 1, 2, 27, -1, -1, -1, -1, -1, -1, 16093, 11163, 11657, 9423, 9726, 11070, 11197, 11657, 9423, 9726, 11070, 7976, 0)
PaymentData(1855, 150000, 1, 3, 2, 45, 0, 0, 0, 0, 0, 0, 99247, 101194, 81194, 70590, 72040, 73423, 4268, 2725, 2505, 3000, 3000, 3000, 0)
PaymentData(1857, 540000, 2, 1, 2, 34, -1, -1, -1, -1, -1, -1, 1784, 892, 946, 946, 946, 946, 892, 1000, 946, 946, 946, 946, 0)
PaymentData(1858, 280000, 1, 2, 2, 30, 0, 0, 0, 0, 0, 0, 204773, 188704, 185257, 188344, 179764, 167051, 8038, 6000, 5083, 5000, 5036, 5000, 0)
PaymentData(1859, 230000, 1, 2, 2, 32, 0, 0, 0, 0, 0, 0, 49619, 43435, 41719, 38072, 33802, 30435, 2072, 1689, 1046, 1025, 928, 277, 0)
PaymentData(1860, 50000, 1, 1, 1, 39, 0, 0, 2, 3, 2, 2, 33849, 36798, 37890, 37131, 38381, 39585, 3817, 2000, 150, 2000, 2000, 1600, 0)
PaymentData(1863, 500000, 1, 1, 1, 46, 0, 0, 0, 0, 0, 0, 407331, 403816, 386053, 389008, 392650, 391336, 15043, 14000, 14003, 14011, 15003, 14009, 0)
PaymentData(1864, 50000, 2, 2, 2, 24, 0, 0, 0, 0, 0, 0, 49819, 50135, 32101, 17401, 19820, 17399, 1672, 1246, 574, 3000, 649, 285, 0)
PaymentData(1865, 420000, 2, 2, 2, 35, -1, -1, -1, -1, -1, -1, 7572, 18847, 16615, 14156, 9058, 3281, 18920, 16615, 14156, 9058, 3281, 5971, 0)
PaymentData(1872, 50000, 2, 1, 2, 26, 0, 0, 0, 0, 0, 0, 41003, 42032, 42699, 43617, 44509, 45420, 1733, 1400, 1300, 1271, 1300, 4500, 0)
PaymentData(1873, 130000, 2, 3, 2, 32, 0, 0, 0, 0, 0, 2, 119312, 116259, 103438, 49319, 91191, 82168, 20021, 40354, 20000, 43608, 103, 10000, 0)
PaymentData(1875, 140000, 1, 2, 1, 34, -1, -1, -1, -1, -1, -1, 430, 430, 702, 430, 430, 430, 430, 702, 430, 430, 430, 860, 1)
PaymentData(1876, 210000, 2, 2, 1, 32, -1, 0, 0, 0, 2, 0, 164015, 155235, 151267, 149478, 145041, 107495, 9320, 4894, 3301, 3, 4994, 116880, 0)
PaymentData(1877, 50000, 1, 2, 1, 38, 0, 0, 0, 0, 0, 0, 48797, 47153, 43238, 17253, 16307, 16651, 1864, 1811, 594, 587, 1000, 1000, 0)
PaymentData(1878, 310000, 1, 2, 1, 29, 0, 0, 0, 0, 0, 0, 31132, 45718, 62992, 62473, 69837, 69898, 20000, 20000, 2500, 11056, 3000, 4377, 0)
PaymentData(1881, 90000, 2, 3, 1, 40, 0, 0, 0, 0, 0, 0, 89928, 81721, 76947, 46589, 47730, 49488, 3416, 4142, 1700, 1888, 2710, 1500, 0)
PaymentData(1883, 90000, 1, 1, 2, 25, 0, 0, 0, 0, 0, 0, 32755, 31325, 28034, 29753, 30601, 33083, 2000, 3000, 2000, 3000, 3000, 1000, 0)
PaymentData(1884, 80000, 2, 3, 2, 65, 0, 0, 0, 0, 0, 0, 84985, 84247, 81619, 30095, 20639, 7849, 4000, 2048, 1300, 1700, 401, 180, 0)
PaymentData(1885, 100000, 2, 1, 2, 28, -1, -1, -1, -1, -1, -1, 555, 712, 712, 712, 862, 712, 712, 712, 712, 862, 712, 1840, 1)
PaymentData(1887, 210000, 1, 1, 2, 31, 0, 0, 0, 0, 0, 0, 161159, 165071, 173443, 179686, 197458, 138218, 8000, 13000, 10000, 20000, 7000, 7000, 0)
PaymentData(1888, 170000, 2, 2, 1, 41, 0, -1, -1, -1, -1, 0, 21170, 9698, 7360, 6380, 11937, 6378, 9734, 7373, 6380, 11937, 1000, 6881, 0)
PaymentData(1891, 50000, 2, 1, 2, 26, 0, 0, 0, 0, 0, 0, 36806, 38212, 39141, 35524, 30842, 17043, 2000, 2000, 8156, 30000, 1644, 1209, 0)
PaymentData(1897, 250000, 1, 2, 2, 31, 0, 0, 0, 0, 0, 0, 14451, 15774, 16780, 16807, 17158, 17500, 1504, 1510, 537, 556, 559, 658, 0)
PaymentData(1898, 500000, 2, 2, 1, 42, 0, 0, 0, 0, 0, -1, 60246, 74832, 126778, 82611, 71338, 29756, 40000, 85000, 139, 20000, 29761, 70000, 0)
PaymentData(1899, 260000, 1, 2, 2, 32, 0, 0, 0, 0, 0, 0, 106093, 95060, 90948, 84986, 84491, 72248, 4410, 6500, 9500, 10000, 9000, 8000, 0)
PaymentData(1903, 500000, 1, 1, 1, 39, -1, -1, -1, -1, -1, -1, 6057, 9418, 7667, 6222, 9435, 7235, 9418, 7667, 6222, 9435, 7235, 8840, 0)
PaymentData(1904, 310000, 2, 1, 2, 32, 0, 0, 0, 0, 0, 0, 35064, 38195, 39233, 39577, 42996, 46319, 4000, 2000, 2000, 4000, 4000, 4000, 0)
PaymentData(1905, 580000, 1, 2, 1, 37, 0, 0, 0, 0, -1, -1, 110417, 89301, 82057, 27666, 20226, 276422, 3757, 2299, 618, 2636, 326889, 8689, 0)
PaymentData(1906, 340000, 2, 1, 1, 36, 0, 0, 0, 0, 0, 0, 185268, 326074, 276519, 251815, 218706, 165666, 160444, 10143, 7190, 6283, 5208, 4177, 0)
PaymentData(1907, 360000, 2, 2, 1, 42, -1, -1, -1, -1, -1, -1, 22237, 5683, 1632, 1632, 22379, 8901, 6695, 1632, 1632, 22379, 8901, 4852, 0)
PaymentData(1910, 80000, 2, 1, 2, 29, 0, 0, 0, 0, 0, 0, 26524, 23224, 23141, 22160, 21478, 20441, 1500, 1700, 1000, 1000, 1000, 1500, 0)
PaymentData(1912, 170000, 2, 1, 2, 31, -1, -1, -1, -1, -1, -1, 1561, 1239, 7315, 10730, 1686, 9445, 1239, 7352, 10730, 1686, 9445, 3444, 0)
PaymentData(1918, 240000, 2, 2, 2, 26, 0, 0, 0, 0, 0, 0, 184501, 177846, 167934, 169133, 175175, 146093, 7627, 6003, 5504, 10158, 6000, 6012, 0)
PaymentData(1919, 220000, 2, 2, 2, 35, 0, 0, 0, 0, 0, 0, 34819, 30937, 30348, 23459, 23200, 21281, 2006, 2022, 1002, 1007, 1000, 1008, 0)
PaymentData(1922, 300000, 1, 1, 2, 32, -2, -2, -2, -2, -2, -2, 264, 264, 264, 264, 414, 264, 264, 264, 264, 414, 264, 264, 0)
PaymentData(1924, 360000, 2, 1, 2, 30, 0, 0, 0, 0, 0, 0, 139762, 143515, 147037, 146117, 145884, 147645, 6000, 6000, 4818, 5000, 5000, 4500, 0)
PaymentData(1925, 220000, 1, 1, 2, 28, 0, 0, 0, 0, 0, 0, 221268, 219545, 216317, 181012, 181435, 183283, 8700, 8500, 6300, 6700, 7200, 5300, 1)
PaymentData(1926, 470000, 2, 2, 2, 26, 0, 0, 0, 0, 0, 0, 169699, 170309, 167876, 170610, 173643, 178083, 6200, 7000, 5716, 5982, 7000, 5500, 0)
PaymentData(1927, 70000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 65793, 26665, 22630, 14573, 15127, 12596, 2000, 1400, 291, 1500, 5000, 2000, 0)
PaymentData(1928, 120000, 2, 1, 2, 26, 0, 0, 0, 0, 0, 0, 10172, 12400, 14256, 16859, 17477, 21588, 3000, 3000, 4000, 4000, 5000, 5000, 0)
PaymentData(1929, 50000, 1, 2, 2, 35, 0, 0, 0, 0, 0, 0, 18510, 19418, 21097, 21759, 22421, 23061, 1500, 2000, 1000, 1000, 1000, 1203, 0)
PaymentData(1930, 470000, 1, 2, 1, 49, 0, 0, 0, 0, 0, 0, 169260, 161760, 154424, 147137, 138240, 125866, 6600, 6170, 5100, 4726, 4555, 4375, 0)
PaymentData(1933, 260000, 2, 1, 2, 36, -2, -2, -2, -2, -1, -1, 1891, 2438, 2280, 746, 1989, 1668, 2637, 2280, 746, 1989, 1668, 2605, 0)
PaymentData(1934, 20000, 1, 1, 1, 39, -1, -1, -1, -1, -1, -1, 628, 662, 596, 630, 664, 598, 700, 600, 700, 700, 600, 1400, 0)
PaymentData(1936, 460000, 2, 2, 2, 35, 0, 0, 0, 0, 0, 0, 449790, 450047, 453770, 396600, 392879, 398478, 17610, 17500, 13810, 14100, 14520, 15000, 0)
PaymentData(1938, 360000, 2, 2, 2, 27, 0, 0, 0, 0, 0, 0, 238971, 245515, 248969, 253896, 259403, 264352, 10381, 9036, 9066, 9576, 9426, 9435, 1)
PaymentData(1939, 290000, 1, 1, 1, 40, 0, 0, 0, 0, 0, 0, 98441, 95169, 93718, 89712, 82809, 76334, 4000, 4250, 5000, 3241, 3500, 7000, 0)
PaymentData(1940, 90000, 1, 1, 1, 30, 0, 0, 0, 0, 0, 0, 38921, 45577, 46496, 40244, 39903, 8629, 12000, 5000, 3000, 10000, 1000, 1838, 0)
PaymentData(1943, 120000, 1, 1, 1, 45, 0, 0, 0, 0, 0, 0, 20877, 21909, 22922, 23376, 23866, 24339, 1369, 1382, 836, 866, 870, 902, 0)
PaymentData(1944, 220000, 1, 2, 2, 30, 0, 0, 0, 0, 0, 0, 217800, 189016, 137788, 106713, 96588, 22743, 7261, 5170, 4054, 4500, 1225, 110000, 0)
PaymentData(1945, 220000, 1, 1, 2, 34, 2, 2, 0, 0, 0, 2, 203101, 185384, 149839, 142404, 120918, 87005, 311, 38024, 8105, 10117, 37, 5264, 1)
PaymentData(1947, 320000, 2, 2, 2, 31, 0, 0, 0, 0, 0, 0, 104850, 101705, 93489, 95033, 96941, 108463, 3600, 4277, 4000, 3600, 13203, 4500, 0)
PaymentData(1949, 90000, 1, 2, 2, 39, 0, 0, 0, 0, -1, 0, 50477, 22472, 20148, 4708, 5000, 5028, 3000, 5000, 500, 5000, 500, 500, 0)
PaymentData(1950, 180000, 1, 1, 1, 50, 0, 0, 0, 0, 0, 0, 66114, 69436, 72560, 76169, 77988, 69293, 5000, 5000, 5000, 3000, 5000, 5000, 0)
PaymentData(1951, 90000, 2, 1, 2, 28, 0, 0, 0, 0, 0, -1, 88345, 90260, 87535, 89335, 19715, 4709, 3360, 1947, 2000, 10000, 4709, 82400, 0)
PaymentData(1953, 340000, 1, 2, 1, 41, 0, 0, 0, 0, 0, 0, 331003, 332829, 274467, 275341, 280913, 270448, 15110, 11019, 9502, 9579, 9026, 8719, 0)
PaymentData(1958, 100000, 2, 2, 2, 37, 0, 0, 0, 0, 0, 0, 107669, 107529, 73323, 51125, 46879, 45538, 3536, 2821, 3963, 3147, 2670, 725, 0)
PaymentData(1959, 220000, 2, 1, 1, 31, -2, -2, -2, -2, -2, -2, 3785, 1137, 377, 5763, 3952, 412, 1142, 377, 5763, 3952, 412, 1294, 0)
PaymentData(1960, 70000, 2, 3, 1, 57, 0, 0, 0, 0, 0, 0, 67864, 65062, 66447, 49103, 45830, 46769, 2620, 2730, 1936, 1700, 1700, 2000, 0)
PaymentData(1962, 130000, 2, 3, 2, 53, -1, -1, -1, -1, -1, -1, 11085, 45677, 27951, 17255, 10400, 18776, 45697, 27951, 17307, 10400, 18776, 2944, 0)
PaymentData(1963, 140000, 2, 2, 1, 25, 0, 0, 0, 0, 0, 0, 81960, 81757, 83046, 84034, 77659, 77180, 3005, 3000, 3000, 3000, 3000, 5000, 0)
PaymentData(1967, 90000, 1, 2, 1, 29, 1, 1, 1, 0, 0, 0, 41073, 43480, 73960, 2442, 48063, 48186, 3100, 1000, 770, 48012, 1756, 1894, 0)
PaymentData(1968, 170000, 2, 3, 1, 37, 0, 0, 0, 0, 0, 0, 158920, 164353, 167455, 99297, 59888, 44262, 8000, 7000, 5000, 5000, 5000, 20000, 0)
PaymentData(1973, 200000, 1, 2, 1, 41, 0, 0, 0, 0, 0, 0, 96910, 92934, 99528, 100341, 102585, 108567, 10000, 7004, 5000, 5003, 7345, 7000, 0)
PaymentData(1978, 230000, 2, 3, 2, 26, -2, -1, 0, 0, 0, 0, 1200, 990, 9079, 11186, 10159, 11734, 990, 8089, 2186, 1159, 1734, 1200, 0)
PaymentData(1980, 500000, 2, 1, 1, 35, 0, 0, 0, 0, 0, 0, 35176, 36193, 44157, 48322, 21593, 13866, 2504, 10004, 5178, 1047, 2019, 1004, 1)
PaymentData(1982, 80000, 2, 3, 2, 40, 3, 2, 2, 2, 2, 2, 38503, 40118, 41199, 42264, 43083, 43471, 2500, 2000, 2000, 1600, 1200, 2000, 1)
PaymentData(1983, 230000, 1, 2, 1, 29, 0, 0, 0, 0, 0, 0, 56171, 60250, 63574, 71941, 75882, 75619, 5000, 5000, 10000, 5000, 5000, 5000, 0)
PaymentData(1985, 230000, 2, 2, 2, 24, 0, 0, 0, 0, 0, 0, 24973, 24974, 25566, 23427, 28229, 31355, 5000, 5000, 2100, 5229, 3355, 4598, 0)
PaymentData(1986, 50000, 2, 2, 2, 49, 2, 0, -1, -1, -1, 0, 38947, 37799, 3, 18080, 12227, 13296, 2000, 1000, 19000, 12500, 2000, 2000, 1)
PaymentData(1987, 50000, 1, 2, 2, 35, 0, 0, 0, 0, 0, 0, 48813, 50789, 49624, 19880, 20431, 19559, 5000, 23000, 838, 1000, 1000, 1000, 0)
PaymentData(1990, 50000, 1, 2, 2, 42, 0, 0, 0, 0, 0, 0, 39236, 39729, 27068, 28604, 28199, 58428, 2094, 1451, 1987, 1039, 1500, 1200, 1)
PaymentData(1991, 180000, 1, 3, 2, 28, 0, 0, 0, 0, 0, 0, 129719, 133702, 133758, 80055, 69672, 33194, 6070, 3521, 5000, 5000, 5004, 5029, 0)
PaymentData(1993, 580000, 1, 3, 1, 67, 2, 2, 3, 3, 4, 6, 453985, 470915, 471175, 486776, 503914, 527711, 25704, 9464, 25065, 25703, 33000, 215, 0)
PaymentData(1994, 310000, 2, 1, 1, 43, -2, -2, -2, -2, -2, -2, 14619, 1881, 13750, 9837, 7785, 14460, 12484, 13961, 9838, 7785, 14460, 14195, 0)
PaymentData(1997, 60000, 2, 1, 2, 24, 0, 0, 0, 0, 0, 0, 15050, 16203, 16891, 15474, 14612, 16354, 2000, 1300, 2000, 1000, 2000, 1000, 0)
PaymentData(1998, 40000, 2, 3, 1, 59, 0, 0, 0, 0, 0, 2, 14769, 15271, 15383, 14548, 16274, 15650, 1573, 1512, 504, 2770, 613, 14, 0)
PaymentData(1999, 140000, 2, 2, 1, 34, 0, 0, 2, 0, 0, 0, 121374, 125965, 102527, 103337, 105942, 101830, 8200, 3000, 4000, 4500, 4000, 4200, 0)
PaymentData(2001, 10000, 1, 2, 2, 22, 0, 0, 0, 0, 0, 0, 8602, 8728, 9721, 9609, 9503, 9771, 1158, 1151, 339, 344, 425, 195, 1)
PaymentData(2003, 50000, 2, 1, 2, 23, -1, 0, 0, 0, 0, 0, 15036, 15790, 18202, 18601, 19138, 18319, 1300, 2701, 700, 847, 655, 700, 0)
PaymentData(2005, 320000, 2, 2, 2, 35, 0, 0, 0, 0, 0, 0, 98697, 100572, 103621, 103720, 100136, 102167, 3891, 5240, 3616, 3770, 4264, 3345, 0)
PaymentData(2007, 50000, 1, 2, 1, 40, 0, 0, 0, 0, 0, 0, 48219, 48978, 49257, 19641, 20053, 19613, 2037, 2316, 690, 715, 718, 690, 0)
PaymentData(2018, 200000, 1, 2, 1, 42, 0, 0, 0, 0, 0, 0, 68670, 69702, 70015, 72073, 71690, 73661, 4000, 4000, 5000, 2563, 5000, 5000, 1)
PaymentData(2019, 80000, 2, 3, 1, 35, 0, 0, 0, 0, 0, 0, 49544, 50418, 51810, 28964, 13059, 13488, 1970, 2355, 1500, 1000, 646, 2000, 0)
PaymentData(2021, 230000, 2, 2, 1, 38, 0, 0, 0, 0, 0, 0, 10906, 9692, 9162, 10466, 9426, 8099, 1364, 1393, 2003, 1000, 1000, 500, 0)
PaymentData(2022, 190000, 2, 2, 2, 31, 0, 0, 0, 0, 0, 0, 147586, 155228, 160588, 162241, 165794, 168951, 10000, 7891, 5743, 6102, 6000, 6307, 0)
PaymentData(2023, 260000, 1, 3, 1, 36, -1, 0, 0, 0, 0, 0, 154462, 153799, 77156, 73658, 70273, 67100, 7425, 2795, 2779, 2947, 3400, 5000, 0)
PaymentData(2024, 100000, 2, 1, 1, 39, -1, -1, -1, -1, -1, -1, 29449, 55139, 34181, 12592, 71340, 32453, 55139, 34181, 12592, 71340, 32453, 37035, 0)
PaymentData(2025, 140000, 1, 2, 2, 41, 0, 0, 0, 0, 0, 0, 132758, 83498, 84837, 85663, 79852, 81090, 4002, 3900, 3000, 2892, 3059, 3003, 0)
PaymentData(2026, 20000, 2, 2, 1, 42, 2, 0, 0, 0, 0, 0, 12426, 13143, 14152, 14435, 14802, 15256, 1225, 1234, 517, 600, 700, 710, 1)
PaymentData(2027, 80000, 1, 2, 2, 30, 0, 0, 0, 0, 0, 0, 69392, 64149, 53200, 29707, 28427, 10072, 3046, 1874, 2000, 1000, 1000, 199, 0)
PaymentData(2031, 500000, 2, 1, 1, 39, 0, 0, 0, 0, 0, 0, 358020, 360047, 369045, 382231, 204593, 211655, 15000, 15000, 20000, 10000, 10000, 10000, 0)
PaymentData(2032, 320000, 2, 2, 2, 30, 2, -1, -1, -1, -1, -1, 416, 416, 416, 416, 1829, 1833, 416, 416, 416, 1829, 1833, 2148, 0)
PaymentData(2033, 500000, 2, 1, 1, 34, 0, 0, 0, 0, 0, 0, 32715, 60927, 76088, 110294, 108964, 103548, 30007, 30000, 50000, 5000, 5000, 30000, 0)
PaymentData(2035, 50000, 2, 1, 2, 25, -1, -1, -1, -1, -1, -1, 574, 801, 686, 527, 312, 442, 801, 686, 527, 312, 442, 8016, 0)
PaymentData(2036, 120000, 2, 2, 1, 39, 0, 0, 0, 0, 0, 0, 31611, 32264, 32786, 33018, 27114, 26287, 1562, 1500, 1059, 988, 922, 826, 0)
PaymentData(2037, 250000, 2, 1, 2, 32, 0, 0, 0, 0, 0, 0, 26465, 30762, 32833, 34055, 34321, 23166, 5000, 3000, 2500, 1000, 3050, 4000, 0)
