PaymentData(id=1, limitBalance=20000, sex=2, education=2, marriage=1, age=24, pay0=2, pay2=2, pay3=-1, pay4=-1, pay5=-2, pay6=-2, bill1=3913, bill2=3102, bill3=689, bill4=0, bill5=0, bill6=0, payv1=0, payv2=689, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)PaymentData(id=2, limitBalance=120000, sex=2, education=2, marriage=2, age=26, pay0=-1, pay2=2, pay3=0, pay4=0, pay5=0, pay6=2, bill1=2682, bill2=1725, bill3=2682, bill4=3272, bill5=3455, bill6=3261, payv1=0, payv2=1000, payv3=1000, payv4=1000, payv5=0, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=8, limitBalance=100000, sex=2, education=2, marriage=2, age=23, pay0=0, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=-1, bill1=11876, bill2=380, bill3=601, bill4=221, bill5=-159, bill6=567, payv1=380, payv2=601, payv3=0, payv4=581, payv5=1687, payv6=1542, defaultPaymentNextMonth=0)
PaymentData(1699, 80000, 1, 1, 2, 25, -1, -1, -1, -1, -1, 2, 2109, 1257, 466, 628, 2395, 930, 1257, 466, 628, 2395, 0, 601, 0)
PaymentData(1701, 50000, 2, 3, 1, 51, 0, 0, 0, 0, 0, -1, 20454, 21899, 20895, 11241, -861, 38040, 2100, 2000, 1000, 0, 39500, 1500, 0)
PaymentData(1703, 150000, 2, 1, 2, 30, 0, 0, 2, 0, 0, 2, 44795, 43700, 19543, 34648, 24241, 19339, 10000, 20, 30000, 19800, 0, 5000, 1)
PaymentData(1704, 320000, 2, 1, 2, 29, -1, -1, -1, -1, -1, 0, 179226, -200, 200, 0, 10000, 210000, 0, 400, 0, 10000, 200000, 0, 0)
PaymentData(1706, 20000, 1, 3, 2, 32, 0, 0, 2, 2, 2, 0, 3677, 6002, 5758, 12619, 12274, 15049, 2400, 0, 7000, 0, 3000, 4000, 1)
PaymentData(1707, 230000, 1, 1, 2, 35, 2, 2, 2, 2, 2, 2, 117277, 119823, 120988, 121464, 123740, 120937, 5800, 4500, 3800, 5000, 0, 4500, 0)
PaymentData(1709, 230000, 2, 1, 2, 36, -1, -1, -1, 0, 0, 0, 1545, 306, 8389, 7465, 6549, 576, 306, 8389, 9, 0, 0, 342, 0)
PaymentData(1711, 100000, 2, 1, 2, 30, 0, 0, 0, 0, 2, 0, 28383, 32903, 42283, 51539, 50583, 52588, 5000, 10000, 10000, 0, 2846, 1936, 1)
PaymentData(1712, 310000, 1, 2, 1, 64, -1, -1, -1, 0, -1, -1, 1920, 0, 10124, 10130, 7958, 0, 0, 10124, 6, 7958, 0, 0, 0)
PaymentData(1713, 180000, 1, 3, 1, 33, 2, 2, 0, 0, 0, 2, 159999, 156038, 159924, 162775, 174719, 178651, 0, 8000, 7000, 15000, 7000, 0, 1)
PaymentData(1715, 20000, 2, 1, 2, 26, 1, -2, -1, -1, -1, -1, 0, 0, 450, -150, 750, 568, 0, 450, 0, 900, 568, 1769, 0)
PaymentData(1719, 250000, 2, 2, 1, 45, -2, -2, -2, -2, -2, -2, 100323, 37494, 41300, 0, 0, 0, 2500, 5300, 0, 0, 0, 0, 0)
PaymentData(1720, 50000, 2, 3, 1, 40, 2, 2, 0, 0, 0, 0, 49157, 47990, 38426, 7816, 7859, 7979, 0, 2050, 500, 500, 400, 400, 1)
PaymentData(1724, 160000, 2, 1, 2, 27, 0, 0, -2, -1, -1, -1, 13234, 0, 6000, 15866, 4168, 2067, 0, 6000, 15866, 4168, 2067, 11826, 0)
PaymentData(1727, 50000, 2, 3, 1, 54, 1, 2, 0, 0, 0, 0, 64069, 59153, 56275, 53936, 51740, 49043, 0, 2031, 1918, 1993, 1614, 1789, 0)
PaymentData(1728, 60000, 2, 2, 1, 42, 2, 2, 0, 0, 0, 0, 57598, 50821, 19638, 18919, 16853, 29682, 0, 2000, 2000, 1000, 20000, 10000, 1)
PaymentData(1729, 10000, 2, 3, 2, 42, 0, 0, -1, -1, -1, -1, 4908, 5665, 381, 390, 0, 780, 1275, 381, 399, 0, 780, 0, 0)
PaymentData(1730, 70000, 1, 2, 1, 41, 1, 2, 2, 2, 0, 0, 34779, 35921, 36536, 35651, 36427, 37169, 2000, 1500, 0, 1500, 1500, 3000, 0)
PaymentData(1731, 150000, 2, 1, 1, 31, -2, -2, -2, -2, -2, -2, 2977, 1408, 0, 0, 0, 0, 1408, 0, 0, 0, 0, 4400, 1)
PaymentData(1732, 250000, 2, 2, 2, 33, 0, 0, 0, 0, 0, 0, 255223, 47070, 48130, 49625, 51500, 0, 1600, 1650, 2100, 3000, 0, 94825, 1)
PaymentData(1735, 100000, 2, 2, 1, 36, -2, -2, -2, -2, -2, -2, 2205, 0, 1983, 3543, 0, 0, 0, 1983, 3543, 0, 0, 2645, 0)
PaymentData(1736, 130000, 1, 2, 2, 37, 0, 0, 0, -2, -2, -2, 131446, 102650, 0, 0, 0, 0, 5000, 0, 0, 0, 0, 0, 0)
PaymentData(1738, 380000, 1, 1, 2, 41, 0, 0, 2, 0, 0, 0, 350341, 357703, 344460, 347754, 334891, 340728, 28400, 0, 12800, 12500, 12500, 12000, 0)
PaymentData(1739, 20000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 17257, 17417, 14462, 14750, 15215, 16209, 1230, 1239, 527, 702, 1400, 0, 1)
PaymentData(1740, 20000, 1, 2, 2, 25, 0, 0, 3, 2, 2, -1, 15789, 21698, 21054, 20355, 19980, 3470, 6500, 0, 0, 10000, 25065, 177, 0)
PaymentData(1742, 180000, 1, 1, 2, 33, -1, -1, -1, -1, -1, -1, 2217, 0, 8264, 0, 3278, 0, 0, 8264, 0, 3278, 0, 4646, 0)
PaymentData(1743, 230000, 2, 1, 2, 29, -2, -2, -2, -2, -2, -2, -5, -5, 2969, 3419, 0, 1841, 0, 2974, 3425, 0, 1841, 200, 0)
PaymentData(1744, 90000, 1, 1, 2, 32, -1, -1, -1, -1, -1, 2, 6546, 1485, 25558, 1443, 1677, 1480, 1498, 25572, 1443, 257, 0, 58, 0)
PaymentData(1747, 140000, 2, 2, 2, 29, -2, -2, -2, -2, -2, -2, 945, 945, 0, 0, 0, 0, 945, 0, 0, 0, 0, 0, 0)
PaymentData(1749, 120000, 2, 2, 2, 24, -1, -1, -2, -1, -1, -1, 100, 0, 0, 618, 9614, 39133, 0, 0, 618, 9614, 39133, 1500, 0)
PaymentData(1752, 10000, 1, 2, 2, 38, 2, 2, 3, 3, 3, 3, 1050, 1050, 1050, 1050, 1050, 1050, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1753, 60000, 2, 2, 1, 38, -2, -2, -2, -2, -2, -2, 4764, 30500, 0, 0, 52829, 41404, 30500, 0, 0, 52829, 41404, 22401, 0)
PaymentData(1756, 130000, 1, 3, 1, 34, 0, 0, 0, 0, 0, 0, 5444, 5927, 7106, 7106, 8106, 9106, 1321, 1500, 0, 1000, 1000, 598, 0)
PaymentData(1757, 130000, 1, 1, 2, 34, 0, 0, 0, 0, 0, 0, 31179, 30569, 28659, 26952, 15852, 0, 2002, 1400, 600, 1000, 0, 0, 0)
PaymentData(1758, 360000, 2, 1, 2, 32, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1759, 80000, 2, 2, 1, 36, 0, 0, 0, 0, 0, 0, 20366, 21084, 22411, 23624, 23964, 25661, 1352, 1679, 1892, 870, 2096, 0, 0)
PaymentData(1760, 50000, 1, 2, 2, 26, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1761, 290000, 2, 1, 1, 33, 1, 2, -1, -1, -1, -1, 7064, 1875, 1814, 8537, 25576, 13475, 0, 1814, 8537, 25576, 13475, 6000, 0)
PaymentData(1762, 200000, 1, 1, 1, 53, 0, 0, -2, -2, -1, -1, 195050, 0, 0, 0, 1000, 0, 0, 0, 0, 1000, 0, 0, 0)
PaymentData(1763, 20000, 1, 2, 2, 27, 0, 0, 0, 0, 0, -2, 18290, 20144, 19106, 19292, 0, 0, 2458, 1200, 386, 1000, 0, 0, 0)
PaymentData(1764, 500000, 1, 1, 2, 33, -1, -1, -1, -2, -1, -1, 5379, 2062, 10515, 4158, 7958, -196, 2065, 10556, 4170, 7963, 196, 7083, 0)
PaymentData(1765, 130000, 2, 1, 2, 26, 1, 2, 2, 2, 2, 2, 22415, 21146, 23647, 22984, 24315, 23155, 0, 3500, 0, 2000, 0, 2000, 0)
PaymentData(1770, 50000, 2, 2, 1, 46, -1, -1, -1, -1, -1, -1, 569, 1436, 3220, 6592, 5085, 1050, 1440, 3224, 6621, 5396, 1050, 0, 1)
PaymentData(1773, 180000, 2, 3, 1, 26, 0, 0, 0, -2, -2, -2, 32023, 20233, 0, 0, 0, 0, 10000, 0, 0, 0, 0, 0, 0)
PaymentData(1774, 50000, 1, 2, 2, 25, 2, 2, 0, 0, 0, 2, 7180, 6922, 7849, 8018, 8884, 8593, 0, 1200, 300, 1000, 0, 1000, 1)
PaymentData(1775, 120000, 2, 1, 2, 28, -2, -2, -2, -2, -2, -2, -8, 2046, 0, 409, 872, 1539, 2054, 0, 409, 872, 1539, 580, 0)
PaymentData(1776, 80000, 2, 2, 1, 37, 2, 2, 2, 2, 2, 2, 15234, 16893, 17834, 17250, 18470, 18023, 2200, 1500, 0, 1500, 0, 1600, 1)
PaymentData(1777, 330000, 2, 1, 1, 47, 1, -2, -2, -2, -2, -1, 2246, 13990, 20992, 681, 0, 5180, 13990, 21060, 681, 0, 5180, 3820, 0)
PaymentData(1781, 450000, 1, 1, 1, 41, -1, -1, -1, -2, -1, -1, 697, 500, 0, 0, 461, -3, 505, 0, 0, 461, 3, 0, 0)
PaymentData(1783, 160000, 1, 2, 1, 28, 0, 0, 2, 2, 0, 0, 62312, 66965, 67648, 66020, 67386, 68336, 5856, 2311, 0, 2377, 2000, 1881, 0)
PaymentData(1784, 80000, 2, 1, 2, 22, -1, -1, 0, 0, -2, -2, 10439, 11501, 12113, -33, 2748, 90, 11501, 1000, 33, 2871, 90, 0, 0)
PaymentData(1785, 400000, 1, 2, 1, 34, 0, 0, 0, 0, 0, 2, 52271, 56788, 60049, 60876, 65178, 45933, 6000, 5000, 1902, 5000, 0, 5000, 0)
PaymentData(1787, 40000, 2, 2, 1, 25, 0, 0, 2, 2, 2, 2, 21590, 24326, 23642, 25936, 25384, 26905, 3400, 0, 3000, 0, 2100, 0, 1)
PaymentData(1789, 50000, 2, 1, 2, 25, 0, 0, 0, -2, -2, -2, 50380, 38712, 0, 0, 0, 0, 4000, 0, 0, 0, 0, 0, 0)
PaymentData(1796, 200000, 1, 1, 2, 34, 1, -2, -2, -2, -2, -2, -800, -2685, -6144, -7905, -10213, -11060, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1803, 300000, 2, 3, 1, 31, -1, -1, -1, -1, -1, -1, 331, 331, 331, 331, -1, 199, 332, 332, 332, 0, 200, 0, 0)
PaymentData(1811, 20000, 1, 2, 2, 36, -1, -1, -1, 0, 0, 0, 3152, 0, 4956, 10148, 6979, 8353, 0, 4956, 200, 2000, 1500, 500, 0)
PaymentData(1814, 200000, 2, 2, 2, 27, 2, 2, 0, 0, 0, 0, 186806, 166153, 157633, 145423, 146202, 144685, 0, 6908, 5200, 5400, 5700, 9101, 0)
PaymentData(1817, 160000, 1, 1, 1, 40, 1, -1, -1, -1, -1, -1, 0, 567, 4027, 3100, 2123, 4899, 567, 4059, 3100, 2123, 4899, 3165, 0)
PaymentData(1818, 180000, 2, 2, 1, 44, -1, -1, -1, -1, -1, -1, 816, 803, 2599, 0, 2311, 2194, 803, 2800, 0, 2311, 2542, 236, 0)
PaymentData(1819, 270000, 2, 1, 1, 32, -1, -1, -1, 0, 0, -1, 23351, 30960, 180473, 58839, 21334, 19080, 30972, 180519, 1177, 0, 19080, 133504, 0)
PaymentData(1820, 180000, 2, 1, 2, 41, 0, 0, -1, 0, -1, -1, 37353, 24797, 5549, 22349, 2974, 0, 1012, 5549, 17000, 3322, 0, 2633, 0)
PaymentData(1821, 120000, 1, 1, 1, 54, -1, -1, -1, -1, 0, -1, 390, 390, 390, 1878, 390, 930, 390, 390, 1878, 0, 930, 0, 1)
PaymentData(1823, 50000, 2, 3, 1, 61, 0, 0, -2, -2, -1, 0, 42200, 0, 0, 0, 15883, 16617, 0, 0, 0, 15883, 1000, 792, 0)
PaymentData(1826, 360000, 2, 2, 2, 30, 0, 0, -2, -1, 0, 0, 23900, 0, 0, 150, 205150, 0, 0, 0, 150, 205000, 0, 0, 0)
PaymentData(1827, 260000, 2, 2, 1, 35, 0, 0, 0, 0, 0, 0, 425349, 435873, 445129, 452162, 258010, 221780, 14347, 15000, 12406, 9279, 6078, 0, 1)
PaymentData(1830, 50000, 1, 2, 2, 24, -1, -1, -2, -2, -2, -2, 402, -2760, -3650, -3650, -3650, -3650, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1831, 20000, 1, 3, 1, 38, 0, 0, -1, -1, -1, -1, 19805, 19900, 390, 390, 0, 780, 1000, 390, 390, 0, 780, 0, 1)
PaymentData(1835, 200000, 2, 1, 1, 35, -1, -1, -1, -1, -1, -1, 25663, 14224, 17560, 3300, 1920, 2731, 14224, 17560, 3300, 1920, 2731, 0, 0)
PaymentData(1836, 50000, 2, 2, 2, 37, 1, 2, 2, 2, 2, 2, 14008, 13493, 17259, 16684, 18017, 17581, 0, 4000, 0, 1600, 0, 3000, 1)
PaymentData(1840, 160000, 2, 3, 1, 51, 2, 2, 2, 2, 2, 2, 142064, 144900, 146534, 147955, 145488, 155041, 6600, 5500, 5310, 0, 12000, 0, 1)
PaymentData(1842, 200000, 2, 1, 2, 39, -2, -2, -2, -2, -1, -1, 0, 0, 0, 0, 2330, 0, 0, 0, 0, 2330, 0, 0, 1)
PaymentData(1845, 210000, 1, 1, 2, 48, -2, -2, -2, -2, -2, -2, 0, 570, 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 0)
PaymentData(1846, 180000, 2, 3, 1, 39, 2, 0, 0, -2, -2, -2, 172488, 72050, 0, 0, 0, 0, 3450, 0, 0, 0, 0, 0, 1)
PaymentData(1848, 30000, 1, 2, 2, 26, 1, 3, 2, 2, 0, 0, 31305, 30527, 30789, 29504, 30276, 29695, 0, 1060, 0, 1251, 1078, 1243, 1)
PaymentData(1849, 150000, 1, 1, 2, 30, -1, -1, -1, -1, -1, -1, 6708, 1098, 1908, 1589, 9918, -16586, 1098, 2000, 1589, 9918, 1157, 0, 0)
PaymentData(1850, 150000, 1, 1, 2, 28, -1, 2, 2, -2, -2, -2, 1111, 820, -311, -602, -893, -1184, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1851, 260000, 1, 1, 1, 43, 1, -1, -1, -1, -1, -2, 0, 2000, 1620, 8010, 0, 0, 2000, 1620, 8080, 0, 0, 0, 0)
PaymentData(1856, 220000, 2, 2, 1, 54, -1, -1, -1, -1, -2, -2, 8727, 2553, 147, 0, 0, 0, 3011, 147, 0, 0, 0, 0, 0)
PaymentData(1861, 20000, 2, 2, 2, 24, 1, -2, -2, -2, -1, -1, 0, 0, 0, 0, 222, 6345, 0, 0, 0, 222, 6345, 2000, 0)
PaymentData(1862, 10000, 1, 2, 2, 35, 1, 6, 5, 4, 3, 2, 8257, 8001, 7741, 7481, 7075, 6815, 0, 0, 0, 0, 0, 700, 1)
PaymentData(1866, 50000, 2, 2, 2, 23, 0, 0, -1, 2, 0, 0, 21998, 15299, 32514, 26479, 27396, 27789, 2063, 33730, 0, 1500, 1000, 1019, 0)
PaymentData(1867, 280000, 2, 1, 2, 29, -2, -2, -2, -2, -2, -2, 0, 0, 320, 2139, 0, 0, 0, 320, 2139, 0, 0, 0, 0)
PaymentData(1868, 50000, 1, 2, 1, 46, 0, 0, 0, -1, 0, 0, 3656, 4400, 0, 1704, 3715, -105, 1000, 0, 1704, 2011, 0, 1649, 0)
PaymentData(1869, 160000, 2, 3, 1, 41, 2, 2, 2, 0, 0, 2, 46017, 47188, 46134, 47063, 50034, 51063, 2200, 0, 2000, 3900, 2000, 0, 1)
PaymentData(1870, 40000, 2, 2, 1, 23, 2, 2, 2, 2, 2, 2, 33895, 33068, 35704, 36173, 36796, 37288, 0, 3200, 1500, 1500, 1400, 1500, 1)
PaymentData(1871, 100000, 2, 2, 1, 31, 0, 0, -1, -1, 0, -1, 92265, 93873, 1473, 2946, 1473, 540, 5000, 1473, 2946, 0, 540, 780, 0)
PaymentData(1874, 30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27358, 28612, 29183, 28983, 13100, 0, 2000, 1500, 0, 500, 0, 0, 0)
PaymentData(1879, 300000, 2, 1, 1, 31, -2, -2, -1, 0, 0, 0, 0, 1110, 12192, 7639, 1722, 4064, 1110, 12192, 300, 191, 4064, 390, 0)
PaymentData(1880, 30000, 2, 2, 2, 47, 2, 2, 2, 2, 2, 2, 16039, 17080, 17302, 17521, 17893, 18252, 1600, 800, 800, 800, 800, 0, 1)
PaymentData(1882, 150000, 2, 2, 1, 34, 2, 2, 2, 0, 0, 0, 39465, 42829, 41845, 42844, 43999, 45110, 4000, 0, 2000, 2000, 2000, 2000, 1)
PaymentData(1886, 10000, 1, 2, 2, 33, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1889, 90000, 2, 2, 1, 32, 1, 2, 2, 2, 2, 2, 85997, 83779, 88577, 86365, 91105, 89347, 0, 7200, 0, 6200, 24, 3300, 0)
PaymentData(1890, 210000, 2, 3, 2, 36, 1, -1, -1, -2, -1, -1, 0, 4866, 0, 0, 5916, 0, 4866, 0, 0, 5916, 0, 0, 1)
PaymentData(1892, 150000, 1, 1, 1, 30, 1, -1, 2, -1, -1, -1, -819, 35457, 819, 2145, 17000, 23698, 36276, 0, 2145, 17000, 23698, 411, 0)
PaymentData(1893, 80000, 2, 1, 2, 30, 1, -1, -1, -1, -2, -2, 0, 1313, 880, 0, 0, 0, 1313, 883, 0, 0, 0, 0, 0)
PaymentData(1894, 130000, 2, 1, 1, 38, 0, 0, 0, -2, -2, -2, 64942, 66775, 0, 0, 0, 0, 4000, 0, 0, 0, 0, 0, 1)
PaymentData(1895, 100000, 1, 2, 2, 30, 1, 3, 7, 6, 7, 8, 72652, 90461, 89011, 96593, 105083, 103522, 20000, 0, 10000, 10000, 0, 0, 1)
PaymentData(1896, 160000, 1, 1, 1, 41, 0, 0, 0, -2, -1, 0, 53935, 57997, -3, -3, 2987, 1993, 5000, 0, 0, 2990, 6, 2409, 0)
PaymentData(1900, 50000, 2, 2, 1, 44, -2, -2, -2, -2, -2, -2, 1473, 390, 390, 390, 390, 0, 390, 390, 390, 390, 0, 780, 0)
PaymentData(1901, 30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27388, 29016, 26941, 27491, 6726, 0, 2075, 1000, 550, 135, 0, 0, 0)
PaymentData(1902, 110000, 2, 2, 2, 42, 1, 2, 0, 0, 0, 0, 57046, 51005, 48572, 49299, 47126, 48215, 0, 2100, 2500, 2000, 2250, 1200, 0)
PaymentData(1908, 290000, 2, 1, 2, 29, -1, -1, -1, -1, -1, -1, 578, 7124, 7620, 0, 4788, 0, 7129, 7620, 0, 4788, 0, 7026, 0)
PaymentData(1909, 30000, 1, 2, 2, 36, 3, 2, 2, 2, 3, 2, 20424, 19809, 22478, 24111, 23447, 24951, 0, 3000, 2300, 0, 2500, 0, 0)
PaymentData(1911, 360000, 1, 1, 1, 38, -1, -1, -1, -1, -1, -1, 780, 0, 390, 390, 390, 390, 0, 390, 390, 390, 390, 390, 1)
PaymentData(1913, 100000, 1, 2, 1, 42, 0, 0, 0, 0, 2, 0, 56256, 57685, 58156, 61103, 59358, 60060, 3000, 2688, 5163, 0, 2358, 2472, 0)
PaymentData(1914, 450000, 1, 2, 2, 37, 0, 0, -1, -1, 0, 0, 457627, 38692, 4549, 16885, 6440, 7440, 1000, 4549, 16885, 129, 1000, 0, 0)
PaymentData(1915, 260000, 2, 1, 2, 33, -2, -1, -1, -1, 0, 0, 0, 204, -810, 2190, 810, 0, 204, 0, 3000, 0, 0, 0, 0)
PaymentData(1916, 240000, 2, 1, 2, 29, 0, 0, 0, -1, -1, -1, 25700, 28677, 22081, 3428, 67, 1832, 5009, 2000, 5000, 0, 3332, 0, 0)
PaymentData(1917, 110000, 2, 2, 2, 28, 0, 0, 0, -2, -2, -2, 5660, 1150, 0, 0, 0, 0, 2000, 0, 0, 0, 0, 0, 0)
PaymentData(1920, 20000, 1, 2, 1, 33, 0, 0, 0, -2, -2, -2, 2508, 3448, -202, -202, 950, 0, 1000, 202, 0, 1152, 0, 1000, 0)
PaymentData(1921, 100000, 2, 1, 1, 51, 1, -2, -2, -1, 2, 2, 0, 0, 0, 300, 150, 780, 0, 0, 300, 0, 630, 0, 1)
PaymentData(1923, 20000, 1, 2, 2, 33, 0, 0, 0, 0, 0, -1, 8488, 10179, 11901, 11901, 9336, 9054, 2000, 2000, 0, 0, 9054, 2000, 1)
PaymentData(1931, 130000, 1, 2, 1, 49, 0, 0, 0, 0, -1, -1, 24008, 21231, 14323, 7722, 4689, -3614, 3000, 5000, 2822, 5000, 0, 6500, 0)
PaymentData(1932, 20000, 2, 1, 2, 24, -1, -1, -1, 2, 2, 2, 390, 707, 1320, 930, 780, 240, 1097, 1003, 0, 240, 0, 780, 1)
PaymentData(1935, 300000, 2, 1, 2, 28, 2, -1, -1, 0, 0, -2, 1314, 168, 1080, 1080, 0, 0, 170, 1080, 0, 0, 0, 2500, 1)
PaymentData(1937, 20000, 2, 1, 2, 24, 1, -1, -1, -1, 2, 2, 0, 20087, 2110, 300, 150, 650, 20087, 2200, 600, 0, 500, 0, 1)
PaymentData(1941, 180000, 2, 1, 2, 26, -1, -1, -1, -1, -1, -1, 2049, 0, 351, 631, 13359, 384, 0, 351, 631, 13359, 384, 487, 0)
PaymentData(1942, 360000, 1, 3, 1, 53, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1946, 10000, 2, 1, 2, 27, -1, -1, -2, -2, -2, -2, 499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1948, 320000, 1, 1, 1, 33, 0, 0, 0, 0, 0, 0, 325445, 202853, 57051, 161651, 182265, 0, 10000, 15000, 105000, 55000, 0, 0, 0)
PaymentData(1952, 100000, 1, 1, 1, 36, 0, 0, 0, 0, 0, 0, 23070, 18806, 20183, 21540, 25775, 0, 1700, 2000, 2000, 5000, 0, 0, 0)
PaymentData(1954, 50000, 1, 1, 2, 22, 0, 0, 2, 0, 0, 0, 47726, 51161, 48310, 50332, 47492, 50782, 5500, 0, 3000, 3000, 5000, 0, 1)
PaymentData(1955, 240000, 2, 2, 1, 41, -1, 0, -1, -1, -1, -1, 20272, 11294, 16873, 1143, 4317, 14940, 1000, 16906, 1143, 4317, 14940, 0, 0)
PaymentData(1956, 10000, 1, 2, 2, 41, 1, 2, 2, 2, 2, 2, 8722, 9592, 9289, 10140, 10417, 10104, 1157, 0, 1008, 584, 0, 198, 0)
PaymentData(1957, 220000, 2, 1, 1, 42, 2, 2, 2, 2, 2, 2, 2500, 2500, 2500, 2500, 2500, 2500, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1961, 30000, 2, 2, 2, 37, 3, 2, 2, 0, 0, 0, 29657, 30320, 28991, 29066, 29340, 30786, 1763, 0, 1178, 1223, 2435, 1200, 1)
PaymentData(1964, 20000, 1, 2, 2, 32, 0, 0, -1, 0, 0, 0, 4485, 4843, 15992, 14897, 12792, 10042, 1000, 16000, 600, 1000, 500, 0, 0)
PaymentData(1965, 150000, 2, 1, 1, 38, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1966, 50000, 2, 2, 2, 26, 0, 0, -2, -2, -2, -2, 4136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1969, 70000, 1, 1, 2, 30, 2, 2, 0, 0, 0, 0, 34985, 34146, 35271, 35986, 36905, 37641, 0, 2000, 1300, 1500, 1500, 1576, 1)
PaymentData(1970, 200000, 2, 1, 2, 43, -2, -2, -2, -2, -2, -2, 830, -6, -6, 657, 2088, 150, 0, 0, 663, 2088, 150, 594, 0)
PaymentData(1971, 200000, 1, 1, 1, 42, 0, -1, 0, 0, -1, -1, 19318, 19067, 17858, 326, 326, 326, 19067, 5000, 0, 326, 326, 326, 0)
PaymentData(1972, 20000, 1, 2, 1, 40, 1, 2, 0, 0, 0, 0, 20498, 19692, 20498, 19898, 19906, 18586, 0, 1600, 0, 398, 0, 0, 1)
PaymentData(1974, 170000, 1, 2, 2, 26, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1975, 130000, 1, 1, 2, 25, 1, -2, -2, -2, -2, -2, -2000, -2000, -2000, -2000, -2000, -2000, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1976, 100000, 2, 1, 2, 27, 0, 0, 0, 0, 2, 0, 90118, 88435, 90147, 94425, 92853, 93816, 4110, 4101, 6623, 0, 3503, 3360, 0)
PaymentData(1977, 180000, 1, 2, 2, 31, 0, 0, 0, 2, 0, 0, 28566, 32876, 39120, 38339, 42679, 46953, 5000, 7000, 0, 5000, 5000, 5000, 0)
PaymentData(1979, 20000, 1, 3, 2, 50, -1, -1, -1, -1, -1, 0, 2191, 1140, 12656, 1693, 303, 12303, 1140, 12656, 1700, 500, 12000, 0, 0)
PaymentData(1981, 150000, 2, 1, 1, 38, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1984, 80000, 1, 1, 2, 37, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1988, 10000, 2, 1, 2, 25, 1, 3, 2, 0, 0, 0, 10438, 10130, 9738, 9178, 8398, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(1989, 140000, 1, 2, 2, 34, 2, 2, 2, 2, 2, 2, 135949, 130625, 117392, 111478, 109353, 97612, 8408, 3500, 3500, 3600, 0, 3600, 0)
PaymentData(1992, 360000, 1, 1, 2, 65, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(1995, 20000, 1, 3, 2, 52, 0, 0, 2, 0, 0, 0, 16735, 20373, 12071, 12567, 13949, 14318, 4008, 0, 1000, 1600, 600, 532, 0)
PaymentData(1996, 180000, 2, 1, 2, 43, -2, -1, -1, -1, 0, -1, 8657, 6847, 18762, 22928, 3129, 2398, 6847, 18762, 22928, 0, 2398, 23149, 0)
PaymentData(2000, 220000, 1, 2, 1, 32, 0, -1, -1, -1, -1, -1, 8000, 8288, 8000, 0, 8000, 0, 8288, 8000, 0, 8000, 0, 0, 0)
PaymentData(2002, 20000, 1, 1, 1, 52, 0, -1, -1, -1, 0, -1, 19965, 390, 390, 780, 780, 10400, 390, 390, 780, 0, 10400, 0, 0)
PaymentData(2004, 50000, 2, 2, 2, 33, 2, 0, 0, 0, 0, 0, 27752, 28787, 29800, 30393, 31031, 33020, 1487, 1500, 1081, 1121, 2500, 0, 1)
PaymentData(2006, 20000, 1, 2, 2, 34, -2, -2, -2, -2, -2, -2, 2199, 1530, 750, 2280, 1500, 780, 1530, 750, 1140, 3000, 780, 0, 0)
